kernel,Outer,Inner,Iter,VarDecl,refExpr,intLiteral,floatLiteral,mem_to,mem_from,add_sub_int,add_sub_double,mul_int,mul_double,div_double,assign_int,assign_double,log_Iter,log_VarDecl,log_refExpr,log_intLiteral,log_floatLiteral,log_mem_to,log_mem_from,log_add_sub_int,log_add_sub_double,log_mul_int,log_mul_double,log_div_double,log_assign_int,log_assign_double,runtime
4035,3340,1045,3490300,2,32286,8073,1,0,0,12106,4035,8071,4035,0,1,4037,21.73491961432966,1.0,14.97862109217593,12.978889176361573,0.0,0.0,0.0,13.563434635710198,11.978352958165143,12.978531719709377,11.978352958165143,0.0,0.0,11.97906787148051,4.438158
4035,3340,1545,5160300,2,32286,8073,1,0,0,12106,4035,8071,4035,0,1,4037,22.29902351015315,1.0,14.97862109217593,12.978889176361573,0.0,0.0,0.0,13.563434635710198,11.978352958165143,12.978531719709377,11.978352958165143,0.0,0.0,11.97906787148051,13.045437
4035,3340,2045,6830300,2,32286,8073,1,0,0,12106,4035,8071,4035,0,1,4037,22.703517515190526,1.0,14.97862109217593,12.978889176361573,0.0,0.0,0.0,13.563434635710198,11.978352958165143,12.978531719709377,11.978352958165143,0.0,0.0,11.97906787148051,17.793897
4035,3340,2545,8500300,2,32286,8073,1,0,0,12106,4035,8071,4035,0,1,4037,23.019082328324473,1.0,14.97862109217593,12.978889176361573,0.0,0.0,0.0,13.563434635710198,11.978352958165143,12.978531719709377,11.978352958165143,0.0,0.0,11.97906787148051,21.752423
4035,3340,3045,10170300,2,32286,8073,1,0,0,12106,4035,8071,4035,0,1,4037,23.27785890015511,1.0,14.97862109217593,12.978889176361573,0.0,0.0,0.0,13.563434635710198,11.978352958165143,12.978531719709377,11.978352958165143,0.0,0.0,11.97906787148051,26.79386
4035,3340,3545,11840300,2,32286,8073,1,0,0,12106,4035,8071,4035,0,1,4037,23.497202299488293,1.0,14.97862109217593,12.978889176361573,0.0,0.0,0.0,13.563434635710198,11.978352958165143,12.978531719709377,11.978352958165143,0.0,0.0,11.97906787148051,31.053835
4035,3340,4045,13510300,2,32286,8073,1,0,0,12106,4035,8071,4035,0,1,4037,23.687556374678753,1.0,14.97862109217593,12.978889176361573,0.0,0.0,0.0,13.563434635710198,11.978352958165143,12.978531719709377,11.978352958165143,0.0,0.0,11.97906787148051,35.081419
4035,3340,4545,15180300,2,32286,8073,1,0,0,12106,4035,8071,4035,0,1,4037,23.855696966442885,1.0,14.97862109217593,12.978889176361573,0.0,0.0,0.0,13.563434635710198,11.978352958165143,12.978531719709377,11.978352958165143,0.0,0.0,11.97906787148051,39.445566
4035,3340,5045,16850300,2,32286,8073,1,0,0,12106,4035,8071,4035,0,1,4037,24.006270941355133,1.0,14.97862109217593,12.978889176361573,0.0,0.0,0.0,13.563434635710198,11.978352958165143,12.978531719709377,11.978352958165143,0.0,0.0,11.97906787148051,44.436447
4035,3340,5545,18520300,2,32286,8073,1,0,0,12106,4035,8071,4035,0,1,4037,24.142604132410487,1.0,14.97862109217593,12.978889176361573,0.0,0.0,0.0,13.563434635710198,11.978352958165143,12.978531719709377,11.978352958165143,0.0,0.0,11.97906787148051,48.731279
4035,3340,6045,20190300,2,32286,8073,1,0,0,12106,4035,8071,4035,0,1,4037,24.2671590114979,1.0,14.97862109217593,12.978889176361573,0.0,0.0,0.0,13.563434635710198,11.978352958165143,12.978531719709377,11.978352958165143,0.0,0.0,11.97906787148051,52.144765
4035,3340,6545,21860300,2,32286,8073,1,0,0,12106,4035,8071,4035,0,1,4037,24.381809864194018,1.0,14.97862109217593,12.978889176361573,0.0,0.0,0.0,13.563434635710198,11.978352958165143,12.978531719709377,11.978352958165143,0.0,0.0,11.97906787148051,57.035991
4035,3340,7045,23530300,2,32286,8073,1,0,0,12106,4035,8071,4035,0,1,4037,24.488016378558413,1.0,14.97862109217593,12.978889176361573,0.0,0.0,0.0,13.563434635710198,11.978352958165143,12.978531719709377,11.978352958165143,0.0,0.0,11.97906787148051,62.034565
4535,3340,45,150300,2,36286,9073,1,0,0,13606,4535,9071,4535,0,1,4537,17.19748548369109,1.0,15.147125409135397,13.147363943409283,0.0,0.0,0.0,13.731955373771934,12.146886835415884,13.147045888945717,12.146886835415884,0.0,0.0,12.147522944350744,0.195119
4535,3340,545,1820300,2,36286,9073,1,0,0,13606,4535,9071,4535,0,1,4537,20.795744807025702,1.0,15.147125409135397,13.147363943409283,0.0,0.0,0.0,13.731955373771934,12.146886835415884,13.147045888945717,12.146886835415884,0.0,0.0,12.147522944350744,2.497828
4535,3340,1045,3490300,2,36286,9073,1,0,0,13606,4535,9071,4535,0,1,4537,21.73491961432966,1.0,15.147125409135397,13.147363943409283,0.0,0.0,0.0,13.731955373771934,12.146886835415884,13.147045888945717,12.146886835415884,0.0,0.0,12.147522944350744,7.008347
4535,3340,1545,5160300,2,36286,9073,1,0,0,13606,4535,9071,4535,0,1,4537,22.29902351015315,1.0,15.147125409135397,13.147363943409283,0.0,0.0,0.0,13.731955373771934,12.146886835415884,13.147045888945717,12.146886835415884,0.0,0.0,12.147522944350744,14.795879
4535,3340,2045,6830300,2,36286,9073,1,0,0,13606,4535,9071,4535,0,1,4537,22.703517515190526,1.0,15.147125409135397,13.147363943409283,0.0,0.0,0.0,13.731955373771934,12.146886835415884,13.147045888945717,12.146886835415884,0.0,0.0,12.147522944350744,19.92918
4535,3340,2545,8500300,2,36286,9073,1,0,0,13606,4535,9071,4535,0,1,4537,23.019082328324473,1.0,15.147125409135397,13.147363943409283,0.0,0.0,0.0,13.731955373771934,12.146886835415884,13.147045888945717,12.146886835415884,0.0,0.0,12.147522944350744,24.531888
4535,3340,3045,10170300,2,36286,9073,1,0,0,13606,4535,9071,4535,0,1,4537,23.27785890015511,1.0,15.147125409135397,13.147363943409283,0.0,0.0,0.0,13.731955373771934,12.146886835415884,13.147045888945717,12.146886835415884,0.0,0.0,12.147522944350744,29.984879
4535,3340,3545,11840300,2,36286,9073,1,0,0,13606,4535,9071,4535,0,1,4537,23.497202299488293,1.0,15.147125409135397,13.147363943409283,0.0,0.0,0.0,13.731955373771934,12.146886835415884,13.147045888945717,12.146886835415884,0.0,0.0,12.147522944350744,35.035507
4535,3340,4045,13510300,2,36286,9073,1,0,0,13606,4535,9071,4535,0,1,4537,23.687556374678753,1.0,15.147125409135397,13.147363943409283,0.0,0.0,0.0,13.731955373771934,12.146886835415884,13.147045888945717,12.146886835415884,0.0,0.0,12.147522944350744,39.544225
4535,3340,4545,15180300,2,36286,9073,1,0,0,13606,4535,9071,4535,0,1,4537,23.855696966442885,1.0,15.147125409135397,13.147363943409283,0.0,0.0,0.0,13.731955373771934,12.146886835415884,13.147045888945717,12.146886835415884,0.0,0.0,12.147522944350744,44.425771
4535,3340,5045,16850300,2,36286,9073,1,0,0,13606,4535,9071,4535,0,1,4537,24.006270941355133,1.0,15.147125409135397,13.147363943409283,0.0,0.0,0.0,13.731955373771934,12.146886835415884,13.147045888945717,12.146886835415884,0.0,0.0,12.147522944350744,50.219983
4535,3340,5545,18520300,2,36286,9073,1,0,0,13606,4535,9071,4535,0,1,4537,24.142604132410487,1.0,15.147125409135397,13.147363943409283,0.0,0.0,0.0,13.731955373771934,12.146886835415884,13.147045888945717,12.146886835415884,0.0,0.0,12.147522944350744,54.876072
4535,3340,6045,20190300,2,36286,9073,1,0,0,13606,4535,9071,4535,0,1,4537,24.2671590114979,1.0,15.147125409135397,13.147363943409283,0.0,0.0,0.0,13.731955373771934,12.146886835415884,13.147045888945717,12.146886835415884,0.0,0.0,12.147522944350744,58.490292
4535,3340,6545,21860300,2,36286,9073,1,0,0,13606,4535,9071,4535,0,1,4537,24.381809864194018,1.0,15.147125409135397,13.147363943409283,0.0,0.0,0.0,13.731955373771934,12.146886835415884,13.147045888945717,12.146886835415884,0.0,0.0,12.147522944350744,63.914736
4535,3340,7045,23530300,2,36286,9073,1,0,0,13606,4535,9071,4535,0,1,4537,24.488016378558413,1.0,15.147125409135397,13.147363943409283,0.0,0.0,0.0,13.731955373771934,12.146886835415884,13.147045888945717,12.146886835415884,0.0,0.0,12.147522944350744,69.878385
5035,3340,45,150300,2,40286,10073,1,0,0,15106,5035,10071,5035,0,1,5037,17.19748548369109,1.0,15.297990946846715,13.298205798797902,0.0,0.0,0.0,13.882834071545622,12.297776062894147,13.297919322418707,12.297776062894147,0.0,0.0,12.298349015658186,0.23936
5035,3340,545,1820300,2,40286,10073,1,0,0,15106,5035,10071,5035,0,1,5037,20.795744807025702,1.0,15.297990946846715,13.298205798797902,0.0,0.0,0.0,13.882834071545622,12.297776062894147,13.297919322418707,12.297776062894147,0.0,0.0,12.298349015658186,2.774567
5035,3340,1045,3490300,2,40286,10073,1,0,0,15106,5035,10071,5035,0,1,5037,21.73491961432966,1.0,15.297990946846715,13.298205798797902,0.0,0.0,0.0,13.882834071545622,12.297776062894147,13.297919322418707,12.297776062894147,0.0,0.0,12.298349015658186,9.645574
5035,3340,1545,5160300,2,40286,10073,1,0,0,15106,5035,10071,5035,0,1,5037,22.29902351015315,1.0,15.297990946846715,13.298205798797902,0.0,0.0,0.0,13.882834071545622,12.297776062894147,13.297919322418707,12.297776062894147,0.0,0.0,12.298349015658186,16.61329
5035,3340,2045,6830300,2,40286,10073,1,0,0,15106,5035,10071,5035,0,1,5037,22.703517515190526,1.0,15.297990946846715,13.298205798797902,0.0,0.0,0.0,13.882834071545622,12.297776062894147,13.297919322418707,12.297776062894147,0.0,0.0,12.298349015658186,22.206343
5035,3340,2545,8500300,2,40286,10073,1,0,0,15106,5035,10071,5035,0,1,5037,23.019082328324473,1.0,15.297990946846715,13.298205798797902,0.0,0.0,0.0,13.882834071545622,12.297776062894147,13.297919322418707,12.297776062894147,0.0,0.0,12.298349015658186,27.273251
5035,3340,3045,10170300,2,40286,10073,1,0,0,15106,5035,10071,5035,0,1,5037,23.27785890015511,1.0,15.297990946846715,13.298205798797902,0.0,0.0,0.0,13.882834071545622,12.297776062894147,13.297919322418707,12.297776062894147,0.0,0.0,12.298349015658186,33.364478
5035,3340,3545,11840300,2,40286,10073,1,0,0,15106,5035,10071,5035,0,1,5037,23.497202299488293,1.0,15.297990946846715,13.298205798797902,0.0,0.0,0.0,13.882834071545622,12.297776062894147,13.297919322418707,12.297776062894147,0.0,0.0,12.298349015658186,39.08912
5035,3340,4045,13510300,2,40286,10073,1,0,0,15106,5035,10071,5035,0,1,5037,23.687556374678753,1.0,15.297990946846715,13.298205798797902,0.0,0.0,0.0,13.882834071545622,12.297776062894147,13.297919322418707,12.297776062894147,0.0,0.0,12.298349015658186,43.587145
5035,3340,4545,15180300,2,40286,10073,1,0,0,15106,5035,10071,5035,0,1,5037,23.855696966442885,1.0,15.297990946846715,13.298205798797902,0.0,0.0,0.0,13.882834071545622,12.297776062894147,13.297919322418707,12.297776062894147,0.0,0.0,12.298349015658186,49.08157
5035,3340,5045,16850300,2,40286,10073,1,0,0,15106,5035,10071,5035,0,1,5037,24.006270941355133,1.0,15.297990946846715,13.298205798797902,0.0,0.0,0.0,13.882834071545622,12.297776062894147,13.297919322418707,12.297776062894147,0.0,0.0,12.298349015658186,55.729769
5035,3340,5545,18520300,2,40286,10073,1,0,0,15106,5035,10071,5035,0,1,5037,24.142604132410487,1.0,15.297990946846715,13.298205798797902,0.0,0.0,0.0,13.882834071545622,12.297776062894147,13.297919322418707,12.297776062894147,0.0,0.0,12.298349015658186,61.302582
5035,3340,6045,20190300,2,40286,10073,1,0,0,15106,5035,10071,5035,0,1,5037,24.2671590114979,1.0,15.297990946846715,13.298205798797902,0.0,0.0,0.0,13.882834071545622,12.297776062894147,13.297919322418707,12.297776062894147,0.0,0.0,12.298349015658186,65.057797
5035,3340,6545,21860300,2,40286,10073,1,0,0,15106,5035,10071,5035,0,1,5037,24.381809864194018,1.0,15.297990946846715,13.298205798797902,0.0,0.0,0.0,13.882834071545622,12.297776062894147,13.297919322418707,12.297776062894147,0.0,0.0,12.298349015658186,71.128916
5035,3340,7045,23530300,2,40286,10073,1,0,0,15106,5035,10071,5035,0,1,5037,24.488016378558413,1.0,15.297990946846715,13.298205798797902,0.0,0.0,0.0,13.882834071545622,12.297776062894147,13.297919322418707,12.297776062894147,0.0,0.0,12.298349015658186,77.541763
5535,3340,45,150300,2,44286,11073,1,0,0,16606,5535,11071,5535,0,1,5537,17.19748548369109,1.0,15.434563075558637,13.434758522966765,0.0,0.0,0.0,14.019416982944184,12.434367601668914,13.43449792053815,12.434367601668914,0.0,0.0,12.434888806530395,0.263589
5535,3340,545,1820300,2,44286,11073,1,0,0,16606,5535,11071,5535,0,1,5537,20.795744807025702,1.0,15.434563075558637,13.434758522966765,0.0,0.0,0.0,14.019416982944184,12.434367601668914,13.43449792053815,12.434367601668914,0.0,0.0,12.434888806530395,3.047617
5535,3340,1045,3490300,2,44286,11073,1,0,0,16606,5535,11071,5535,0,1,5537,21.73491961432966,1.0,15.434563075558637,13.434758522966765,0.0,0.0,0.0,14.019416982944184,12.434367601668914,13.43449792053815,12.434367601668914,0.0,0.0,12.434888806530395,11.520155
5535,3340,1545,5160300,2,44286,11073,1,0,0,16606,5535,11071,5535,0,1,5537,22.29902351015315,1.0,15.434563075558637,13.434758522966765,0.0,0.0,0.0,14.019416982944184,12.434367601668914,13.43449792053815,12.434367601668914,0.0,0.0,12.434888806530395,18.342314
5535,3340,2045,6830300,2,44286,11073,1,0,0,16606,5535,11071,5535,0,1,5537,22.703517515190526,1.0,15.434563075558637,13.434758522966765,0.0,0.0,0.0,14.019416982944184,12.434367601668914,13.43449792053815,12.434367601668914,0.0,0.0,12.434888806530395,24.399073
5535,3340,2545,8500300,2,44286,11073,1,0,0,16606,5535,11071,5535,0,1,5537,23.019082328324473,1.0,15.434563075558637,13.434758522966765,0.0,0.0,0.0,14.019416982944184,12.434367601668914,13.43449792053815,12.434367601668914,0.0,0.0,12.434888806530395,29.908476
5535,3340,3045,10170300,2,44286,11073,1,0,0,16606,5535,11071,5535,0,1,5537,23.27785890015511,1.0,15.434563075558637,13.434758522966765,0.0,0.0,0.0,14.019416982944184,12.434367601668914,13.43449792053815,12.434367601668914,0.0,0.0,12.434888806530395,36.601685
5535,3340,3545,11840300,2,44286,11073,1,0,0,16606,5535,11071,5535,0,1,5537,23.497202299488293,1.0,15.434563075558637,13.434758522966765,0.0,0.0,0.0,14.019416982944184,12.434367601668914,13.43449792053815,12.434367601668914,0.0,0.0,12.434888806530395,43.005773
5535,3340,4045,13510300,2,44286,11073,1,0,0,16606,5535,11071,5535,0,1,5537,23.687556374678753,1.0,15.434563075558637,13.434758522966765,0.0,0.0,0.0,14.019416982944184,12.434367601668914,13.43449792053815,12.434367601668914,0.0,0.0,12.434888806530395,48.212524
5535,3340,4545,15180300,2,44286,11073,1,0,0,16606,5535,11071,5535,0,1,5537,23.855696966442885,1.0,15.434563075558637,13.434758522966765,0.0,0.0,0.0,14.019416982944184,12.434367601668914,13.43449792053815,12.434367601668914,0.0,0.0,12.434888806530395,54.178809
5535,3340,5045,16850300,2,44286,11073,1,0,0,16606,5535,11071,5535,0,1,5537,24.006270941355133,1.0,15.434563075558637,13.434758522966765,0.0,0.0,0.0,14.019416982944184,12.434367601668914,13.43449792053815,12.434367601668914,0.0,0.0,12.434888806530395,61.067627
5535,3340,5545,18520300,2,44286,11073,1,0,0,16606,5535,11071,5535,0,1,5537,24.142604132410487,1.0,15.434563075558637,13.434758522966765,0.0,0.0,0.0,14.019416982944184,12.434367601668914,13.43449792053815,12.434367601668914,0.0,0.0,12.434888806530395,67.114681
5535,3340,6045,20190300,2,44286,11073,1,0,0,16606,5535,11071,5535,0,1,5537,24.2671590114979,1.0,15.434563075558637,13.434758522966765,0.0,0.0,0.0,14.019416982944184,12.434367601668914,13.43449792053815,12.434367601668914,0.0,0.0,12.434888806530395,71.510124
5535,3340,6545,21860300,2,44286,11073,1,0,0,16606,5535,11071,5535,0,1,5537,24.381809864194018,1.0,15.434563075558637,13.434758522966765,0.0,0.0,0.0,14.019416982944184,12.434367601668914,13.43449792053815,12.434367601668914,0.0,0.0,12.434888806530395,78.37787
5535,3340,7045,23530300,2,44286,11073,1,0,0,16606,5535,11071,5535,0,1,5537,24.488016378558413,1.0,15.434563075558637,13.434758522966765,0.0,0.0,0.0,14.019416982944184,12.434367601668914,13.43449792053815,12.434367601668914,0.0,0.0,12.434888806530395,85.233648
6035,3340,45,150300,2,48286,12073,1,0,0,18106,6035,12071,6035,0,1,6037,17.19748548369109,1.0,15.559317335518458,13.559496593118666,0.0,0.0,0.0,14.144180239058922,12.559138055642384,13.559257578035137,12.559138055642384,0.0,0.0,12.559616085812724,0.283656
6035,3340,545,1820300,2,48286,12073,1,0,0,18106,6035,12071,6035,0,1,6037,20.795744807025702,1.0,15.559317335518458,13.559496593118666,0.0,0.0,0.0,14.144180239058922,12.559138055642384,13.559257578035137,12.559138055642384,0.0,0.0,12.559616085812724,3.323877
6035,3340,1045,3490300,2,48286,12073,1,0,0,18106,6035,12071,6035,0,1,6037,21.73491961432966,1.0,15.559317335518458,13.559496593118666,0.0,0.0,0.0,14.144180239058922,12.559138055642384,13.559257578035137,12.559138055642384,0.0,0.0,12.559616085812724,13.120501
6035,3340,1545,5160300,2,48286,12073,1,0,0,18106,6035,12071,6035,0,1,6037,22.29902351015315,1.0,15.559317335518458,13.559496593118666,0.0,0.0,0.0,14.144180239058922,12.559138055642384,13.559257578035137,12.559138055642384,0.0,0.0,12.559616085812724,19.887343
6035,3340,2045,6830300,2,48286,12073,1,0,0,18106,6035,12071,6035,0,1,6037,22.703517515190526,1.0,15.559317335518458,13.559496593118666,0.0,0.0,0.0,14.144180239058922,12.559138055642384,13.559257578035137,12.559138055642384,0.0,0.0,12.559616085812724,26.569215
6035,3340,2545,8500300,2,48286,12073,1,0,0,18106,6035,12071,6035,0,1,6037,23.019082328324473,1.0,15.559317335518458,13.559496593118666,0.0,0.0,0.0,14.144180239058922,12.559138055642384,13.559257578035137,12.559138055642384,0.0,0.0,12.559616085812724,32.74106
6035,3340,3045,10170300,2,48286,12073,1,0,0,18106,6035,12071,6035,0,1,6037,23.27785890015511,1.0,15.559317335518458,13.559496593118666,0.0,0.0,0.0,14.144180239058922,12.559138055642384,13.559257578035137,12.559138055642384,0.0,0.0,12.559616085812724,40.171977
6035,3340,3545,11840300,2,48286,12073,1,0,0,18106,6035,12071,6035,0,1,6037,23.497202299488293,1.0,15.559317335518458,13.559496593118666,0.0,0.0,0.0,14.144180239058922,12.559138055642384,13.559257578035137,12.559138055642384,0.0,0.0,12.559616085812724,46.752686
6035,3340,4045,13510300,2,48286,12073,1,0,0,18106,6035,12071,6035,0,1,6037,23.687556374678753,1.0,15.559317335518458,13.559496593118666,0.0,0.0,0.0,14.144180239058922,12.559138055642384,13.559257578035137,12.559138055642384,0.0,0.0,12.559616085812724,52.516558
6035,3340,4545,15180300,2,48286,12073,1,0,0,18106,6035,12071,6035,0,1,6037,23.855696966442885,1.0,15.559317335518458,13.559496593118666,0.0,0.0,0.0,14.144180239058922,12.559138055642384,13.559257578035137,12.559138055642384,0.0,0.0,12.559616085812724,59.269398
6035,3340,5045,16850300,2,48286,12073,1,0,0,18106,6035,12071,6035,0,1,6037,24.006270941355133,1.0,15.559317335518458,13.559496593118666,0.0,0.0,0.0,14.144180239058922,12.559138055642384,13.559257578035137,12.559138055642384,0.0,0.0,12.559616085812724,67.057222
6035,3340,5545,18520300,2,48286,12073,1,0,0,18106,6035,12071,6035,0,1,6037,24.142604132410487,1.0,15.559317335518458,13.559496593118666,0.0,0.0,0.0,14.144180239058922,12.559138055642384,13.559257578035137,12.559138055642384,0.0,0.0,12.559616085812724,73.17968
6035,3340,6045,20190300,2,48286,12073,1,0,0,18106,6035,12071,6035,0,1,6037,24.2671590114979,1.0,15.559317335518458,13.559496593118666,0.0,0.0,0.0,14.144180239058922,12.559138055642384,13.559257578035137,12.559138055642384,0.0,0.0,12.559616085812724,77.858784
6035,3340,6545,21860300,2,48286,12073,1,0,0,18106,6035,12071,6035,0,1,6037,24.381809864194018,1.0,15.559317335518458,13.559496593118666,0.0,0.0,0.0,14.144180239058922,12.559138055642384,13.559257578035137,12.559138055642384,0.0,0.0,12.559616085812724,85.12297
6035,3340,7045,23530300,2,48286,12073,1,0,0,18106,6035,12071,6035,0,1,6037,24.488016378558413,1.0,15.559317335518458,13.559496593118666,0.0,0.0,0.0,14.144180239058922,12.559138055642384,13.559257578035137,12.559138055642384,0.0,0.0,12.559616085812724,92.994519
6535,3340,45,150300,2,52286,13073,1,0,0,19606,6535,13071,6535,0,1,6537,17.19748548369109,1.0,15.674137084446444,13.674302629212166,0.0,0.0,0.0,14.259007607644609,12.673971520682796,13.674081898636324,12.673971520682796,0.0,0.0,12.674412981837063,0.330786
6535,3340,545,1820300,2,52286,13073,1,0,0,19606,6535,13071,6535,0,1,6537,20.795744807025702,1.0,15.674137084446444,13.674302629212166,0.0,0.0,0.0,14.259007607644609,12.673971520682796,13.674081898636324,12.673971520682796,0.0,0.0,12.674412981837063,3.601551
6535,3340,1045,3490300,2,52286,13073,1,0,0,19606,6535,13071,6535,0,1,6537,21.73491961432966,1.0,15.674137084446444,13.674302629212166,0.0,0.0,0.0,14.259007607644609,12.673971520682796,13.674081898636324,12.673971520682796,0.0,0.0,12.674412981837063,14.46201
6535,3340,1545,5160300,2,52286,13073,1,0,0,19606,6535,13071,6535,0,1,6537,22.29902351015315,1.0,15.674137084446444,13.674302629212166,0.0,0.0,0.0,14.259007607644609,12.673971520682796,13.674081898636324,12.673971520682796,0.0,0.0,12.674412981837063,21.617097
6535,3340,2045,6830300,2,52286,13073,1,0,0,19606,6535,13071,6535,0,1,6537,22.703517515190526,1.0,15.674137084446444,13.674302629212166,0.0,0.0,0.0,14.259007607644609,12.673971520682796,13.674081898636324,12.673971520682796,0.0,0.0,12.674412981837063,28.843004
6535,3340,2545,8500300,2,52286,13073,1,0,0,19606,6535,13071,6535,0,1,6537,23.019082328324473,1.0,15.674137084446444,13.674302629212166,0.0,0.0,0.0,14.259007607644609,12.673971520682796,13.674081898636324,12.673971520682796,0.0,0.0,12.674412981837063,35.352823
6535,3340,3045,10170300,2,52286,13073,1,0,0,19606,6535,13071,6535,0,1,6537,23.27785890015511,1.0,15.674137084446444,13.674302629212166,0.0,0.0,0.0,14.259007607644609,12.673971520682796,13.674081898636324,12.673971520682796,0.0,0.0,12.674412981837063,43.023707
6535,3340,3545,11840300,2,52286,13073,1,0,0,19606,6535,13071,6535,0,1,6537,23.497202299488293,1.0,15.674137084446444,13.674302629212166,0.0,0.0,0.0,14.259007607644609,12.673971520682796,13.674081898636324,12.673971520682796,0.0,0.0,12.674412981837063,50.540297
6535,3340,4045,13510300,2,52286,13073,1,0,0,19606,6535,13071,6535,0,1,6537,23.687556374678753,1.0,15.674137084446444,13.674302629212166,0.0,0.0,0.0,14.259007607644609,12.673971520682796,13.674081898636324,12.673971520682796,0.0,0.0,12.674412981837063,57.082201
6535,3340,4545,15180300,2,52286,13073,1,0,0,19606,6535,13071,6535,0,1,6537,23.855696966442885,1.0,15.674137084446444,13.674302629212166,0.0,0.0,0.0,14.259007607644609,12.673971520682796,13.674081898636324,12.673971520682796,0.0,0.0,12.674412981837063,64.678211
6535,3340,5045,16850300,2,52286,13073,1,0,0,19606,6535,13071,6535,0,1,6537,24.006270941355133,1.0,15.674137084446444,13.674302629212166,0.0,0.0,0.0,14.259007607644609,12.673971520682796,13.674081898636324,12.673971520682796,0.0,0.0,12.674412981837063,72.357386
6535,3340,5545,18520300,2,52286,13073,1,0,0,19606,6535,13071,6535,0,1,6537,24.142604132410487,1.0,15.674137084446444,13.674302629212166,0.0,0.0,0.0,14.259007607644609,12.673971520682796,13.674081898636324,12.673971520682796,0.0,0.0,12.674412981837063,79.450366
6535,3340,6045,20190300,2,52286,13073,1,0,0,19606,6535,13071,6535,0,1,6537,24.2671590114979,1.0,15.674137084446444,13.674302629212166,0.0,0.0,0.0,14.259007607644609,12.673971520682796,13.674081898636324,12.673971520682796,0.0,0.0,12.674412981837063,84.417998
6535,3340,6545,21860300,2,52286,13073,1,0,0,19606,6535,13071,6535,0,1,6537,24.381809864194018,1.0,15.674137084446444,13.674302629212166,0.0,0.0,0.0,14.259007607644609,12.673971520682796,13.674081898636324,12.673971520682796,0.0,0.0,12.674412981837063,92.189682
6535,3340,7045,23530300,2,52286,13073,1,0,0,19606,6535,13071,6535,0,1,6537,24.488016378558413,1.0,15.674137084446444,13.674302629212166,0.0,0.0,0.0,14.259007607644609,12.673971520682796,13.674081898636324,12.673971520682796,0.0,0.0,12.674412981837063,100.543379
7035,3340,45,150300,2,56286,14073,1,0,0,21106,7035,14071,7035,0,1,7037,17.19748548369109,1.0,15.780488505367353,13.780642286217137,0.0,0.0,0.0,14.36536556519961,12.780334708123895,13.780437241441225,12.780334708123895,0.0,0.0,12.78074479767779,0.327314
7035,3340,545,1820300,2,56286,14073,1,0,0,21106,7035,14071,7035,0,1,7037,20.795744807025702,1.0,15.780488505367353,13.780642286217137,0.0,0.0,0.0,14.36536556519961,12.780334708123895,13.780437241441225,12.780334708123895,0.0,0.0,12.78074479767779,3.88914
7035,3340,1045,3490300,2,56286,14073,1,0,0,21106,7035,14071,7035,0,1,7037,21.73491961432966,1.0,15.780488505367353,13.780642286217137,0.0,0.0,0.0,14.36536556519961,12.780334708123895,13.780437241441225,12.780334708123895,0.0,0.0,12.78074479767779,15.656659
7035,3340,1545,5160300,2,56286,14073,1,0,0,21106,7035,14071,7035,0,1,7037,22.29902351015315,1.0,15.780488505367353,13.780642286217137,0.0,0.0,0.0,14.36536556519961,12.780334708123895,13.780437241441225,12.780334708123895,0.0,0.0,12.78074479767779,23.332682
7035,3340,2045,6830300,2,56286,14073,1,0,0,21106,7035,14071,7035,0,1,7037,22.703517515190526,1.0,15.780488505367353,13.780642286217137,0.0,0.0,0.0,14.36536556519961,12.780334708123895,13.780437241441225,12.780334708123895,0.0,0.0,12.78074479767779,30.748629
7035,3340,2545,8500300,2,56286,14073,1,0,0,21106,7035,14071,7035,0,1,7037,23.019082328324473,1.0,15.780488505367353,13.780642286217137,0.0,0.0,0.0,14.36536556519961,12.780334708123895,13.780437241441225,12.780334708123895,0.0,0.0,12.78074479767779,37.863358
7035,3340,3045,10170300,2,56286,14073,1,0,0,21106,7035,14071,7035,0,1,7037,23.27785890015511,1.0,15.780488505367353,13.780642286217137,0.0,0.0,0.0,14.36536556519961,12.780334708123895,13.780437241441225,12.780334708123895,0.0,0.0,12.78074479767779,46.512858
7035,3340,3545,11840300,2,56286,14073,1,0,0,21106,7035,14071,7035,0,1,7037,23.497202299488293,1.0,15.780488505367353,13.780642286217137,0.0,0.0,0.0,14.36536556519961,12.780334708123895,13.780437241441225,12.780334708123895,0.0,0.0,12.78074479767779,54.718944
7035,3340,4045,13510300,2,56286,14073,1,0,0,21106,7035,14071,7035,0,1,7037,23.687556374678753,1.0,15.780488505367353,13.780642286217137,0.0,0.0,0.0,14.36536556519961,12.780334708123895,13.780437241441225,12.780334708123895,0.0,0.0,12.78074479767779,61.545936
7035,3340,4545,15180300,2,56286,14073,1,0,0,21106,7035,14071,7035,0,1,7037,23.855696966442885,1.0,15.780488505367353,13.780642286217137,0.0,0.0,0.0,14.36536556519961,12.780334708123895,13.780437241441225,12.780334708123895,0.0,0.0,12.78074479767779,69.534905
7035,3340,5045,16850300,2,56286,14073,1,0,0,21106,7035,14071,7035,0,1,7037,24.006270941355133,1.0,15.780488505367353,13.780642286217137,0.0,0.0,0.0,14.36536556519961,12.780334708123895,13.780437241441225,12.780334708123895,0.0,0.0,12.78074479767779,78.075354
