kernel,Outer,Inner,Iter,VarDecl,refExpr,intLiteral,floatLiteral,mem_to,mem_from,add_sub_int,add_sub_double,mul_int,mul_double,div_double,assign_int,assign_double,runtime1,runtime
7035,3340,2545,8500300,2,56286,14073,1,0,0,21106,7035,14071,7035,0,1,7037,37863358,37.863358
7035,3340,3045,10170300,2,56286,14073,1,0,0,21106,7035,14071,7035,0,1,7037,46512858,46.512858
7035,3340,3545,11840300,2,56286,14073,1,0,0,21106,7035,14071,7035,0,1,7037,54718944,54.718944
7035,3340,4045,13510300,2,56286,14073,1,0,0,21106,7035,14071,7035,0,1,7037,61545936,61.545936
7035,3340,4545,15180300,2,56286,14073,1,0,0,21106,7035,14071,7035,0,1,7037,69534905,69.534905
7035,3340,5045,16850300,2,56286,14073,1,0,0,21106,7035,14071,7035,0,1,7037,78075354,78.075354
7035,3340,5545,18520300,2,56286,14073,1,0,0,21106,7035,14071,7035,0,1,7037,85511216,85.511216
7035,3340,6045,20190300,2,56286,14073,1,0,0,21106,7035,14071,7035,0,1,7037,90845285,90.845285
7035,3340,6545,21860300,2,56286,14073,1,0,0,21106,7035,14071,7035,0,1,7037,99334625,99.334625
7035,3340,7045,23530300,2,56286,14073,1,0,0,21106,7035,14071,7035,0,1,7037,108167724,108.167724
35,3890,45,175050,2,286,73,1,0,0,106,35,71,35,0,1,37,2647,0.002647
35,3890,545,2120050,2,286,73,1,0,0,106,35,71,35,0,1,37,28792,0.028792
35,3890,1045,4065050,2,286,73,1,0,0,106,35,71,35,0,1,37,52410,0.05241
35,3890,1545,6010050,2,286,73,1,0,0,106,35,71,35,0,1,37,58470,0.05847
35,3890,2045,7955050,2,286,73,1,0,0,106,35,71,35,0,1,37,74578,0.074578
35,3890,2545,9900050,2,286,73,1,0,0,106,35,71,35,0,1,37,92561,0.092561
35,3890,3045,11845050,2,286,73,1,0,0,106,35,71,35,0,1,37,110767,0.110767
35,3890,3545,13790050,2,286,73,1,0,0,106,35,71,35,0,1,37,129503,0.129503
35,3890,4045,15735050,2,286,73,1,0,0,106,35,71,35,0,1,37,143659,0.143659
35,3890,4545,17680050,2,286,73,1,0,0,106,35,71,35,0,1,37,164229,0.164229
35,3890,5045,19625050,2,286,73,1,0,0,106,35,71,35,0,1,37,180048,0.180048
35,3890,5545,21570050,2,286,73,1,0,0,106,35,71,35,0,1,37,195892,0.195892
35,3890,6045,23515050,2,286,73,1,0,0,106,35,71,35,0,1,37,214601,0.214601
35,3890,6545,25460050,2,286,73,1,0,0,106,35,71,35,0,1,37,236274,0.236274
35,3890,7045,27405050,2,286,73,1,0,0,106,35,71,35,0,1,37,251663,0.251663
535,3890,45,175050,2,4286,1073,1,0,0,1606,535,1071,535,0,1,537,16828,0.016828
535,3890,545,2120050,2,4286,1073,1,0,0,1606,535,1071,535,0,1,537,252216,0.252216
535,3890,1045,4065050,2,4286,1073,1,0,0,1606,535,1071,535,0,1,537,504621,0.504621
535,3890,1545,6010050,2,4286,1073,1,0,0,1606,535,1071,535,0,1,537,752409,0.752409
535,3890,2045,7955050,2,4286,1073,1,0,0,1606,535,1071,535,0,1,537,978501,0.978501
535,3890,2545,9900050,2,4286,1073,1,0,0,1606,535,1071,535,0,1,537,1229329,1.229329
535,3890,3045,11845050,2,4286,1073,1,0,0,1606,535,1071,535,0,1,537,1457636,1.457636
535,3890,3545,13790050,2,4286,1073,1,0,0,1606,535,1071,535,0,1,537,1736088,1.736088
535,3890,4045,15735050,2,4286,1073,1,0,0,1606,535,1071,535,0,1,537,1991644,1.991644
535,3890,4545,17680050,2,4286,1073,1,0,0,1606,535,1071,535,0,1,537,2228498,2.228498
535,3890,5045,19625050,2,4286,1073,1,0,0,1606,535,1071,535,0,1,537,2432556,2.432556
535,3890,5545,21570050,2,4286,1073,1,0,0,1606,535,1071,535,0,1,537,2772544,2.772544
535,3890,6045,23515050,2,4286,1073,1,0,0,1606,535,1071,535,0,1,537,2926425,2.926425
535,3890,6545,25460050,2,4286,1073,1,0,0,1606,535,1071,535,0,1,537,3164012,3.164012
535,3890,7045,27405050,2,4286,1073,1,0,0,1606,535,1071,535,0,1,537,3460539,3.460539
1035,3890,45,175050,2,8286,2073,1,0,0,3106,1035,2071,1035,0,1,1037,41602,0.041602
1035,3890,545,2120050,2,8286,2073,1,0,0,3106,1035,2071,1035,0,1,1037,512942,0.512942
1035,3890,1045,4065050,2,8286,2073,1,0,0,3106,1035,2071,1035,0,1,1037,971128,0.971128
1035,3890,1545,6010050,2,8286,2073,1,0,0,3106,1035,2071,1035,0,1,1037,1449566,1.449566
1035,3890,2045,7955050,2,8286,2073,1,0,0,3106,1035,2071,1035,0,1,1037,1902347,1.902347
1035,3890,2545,9900050,2,8286,2073,1,0,0,3106,1035,2071,1035,0,1,1037,2364545,2.364545
1035,3890,3045,11845050,2,8286,2073,1,0,0,3106,1035,2071,1035,0,1,1037,2830923,2.830923
1035,3890,3545,13790050,2,8286,2073,1,0,0,3106,1035,2071,1035,0,1,1037,3364844,3.364844
1035,3890,4045,15735050,2,8286,2073,1,0,0,3106,1035,2071,1035,0,1,1037,4334074,4.334074
1035,3890,4545,17680050,2,8286,2073,1,0,0,3106,1035,2071,1035,0,1,1037,7277122,7.277122
1035,3890,5045,19625050,2,8286,2073,1,0,0,3106,1035,2071,1035,0,1,1037,10799593,10.799593
1035,3890,5545,21570050,2,8286,2073,1,0,0,3106,1035,2071,1035,0,1,1037,13199462,13.199462
1035,3890,6045,23515050,2,8286,2073,1,0,0,3106,1035,2071,1035,0,1,1037,14537751,14.537751
1035,3890,6545,25460050,2,8286,2073,1,0,0,3106,1035,2071,1035,0,1,1037,16437796,16.437796
1035,3890,7045,27405050,2,8286,2073,1,0,0,3106,1035,2071,1035,0,1,1037,17979464,17.979464
1535,3890,45,175050,2,12286,3073,1,0,0,4606,1535,3071,1535,0,1,1537,62064,0.062064
1535,3890,545,2120050,2,12286,3073,1,0,0,4606,1535,3071,1535,0,1,1537,764235,0.764235
1535,3890,1045,4065050,2,12286,3073,1,0,0,4606,1535,3071,1535,0,1,1537,1440425,1.440425
1535,3890,1545,6010050,2,12286,3073,1,0,0,4606,1535,3071,1535,0,1,1537,2146798,2.146798
1535,3890,2045,7955050,2,12286,3073,1,0,0,4606,1535,3071,1535,0,1,1537,2814307,2.814307
1535,3890,2545,9900050,2,12286,3073,1,0,0,4606,1535,3071,1535,0,1,1537,3694097,3.694097
1535,3890,3045,11845050,2,12286,3073,1,0,0,4606,1535,3071,1535,0,1,1537,7506565,7.506565
1535,3890,3545,13790050,2,12286,3073,1,0,0,4606,1535,3071,1535,0,1,1537,11055514,11.055514
1535,3890,4045,15735050,2,12286,3073,1,0,0,4606,1535,3071,1535,0,1,1537,14570227,14.570227
1535,3890,4545,17680050,2,12286,3073,1,0,0,4606,1535,3071,1535,0,1,1537,16995856,16.995856
1535,3890,5045,19625050,2,12286,3073,1,0,0,4606,1535,3071,1535,0,1,1537,19618210,19.61821
1535,3890,5545,21570050,2,12286,3073,1,0,0,4606,1535,3071,1535,0,1,1537,21554331,21.554331
1535,3890,6045,23515050,2,12286,3073,1,0,0,4606,1535,3071,1535,0,1,1537,23024040,23.02404
1535,3890,6545,25460050,2,12286,3073,1,0,0,4606,1535,3071,1535,0,1,1537,25009800,25.0098
1535,3890,7045,27405050,2,12286,3073,1,0,0,4606,1535,3071,1535,0,1,1537,27477677,27.477677
2035,3890,45,175050,2,16286,4073,1,0,0,6106,2035,4071,2035,0,1,2037,83257,0.083257
2035,3890,545,2120050,2,16286,4073,1,0,0,6106,2035,4071,2035,0,1,2037,1084589,1.084589
2035,3890,1045,4065050,2,16286,4073,1,0,0,6106,2035,4071,2035,0,1,2037,1907284,1.907284
2035,3890,1545,6010050,2,16286,4073,1,0,0,6106,2035,4071,2035,0,1,2037,2847567,2.847567
2035,3890,2045,7955050,2,16286,4073,1,0,0,6106,2035,4071,2035,0,1,2037,4175374,4.175374
2035,3890,2545,9900050,2,16286,4073,1,0,0,6106,2035,4071,2035,0,1,2037,10134362,10.134362
2035,3890,3045,11845050,2,16286,4073,1,0,0,6106,2035,4071,2035,0,1,2037,14823441,14.823441
2035,3890,3545,13790050,2,16286,4073,1,0,0,6106,2035,4071,2035,0,1,2037,18166972,18.166972
2035,3890,4045,15735050,2,16286,4073,1,0,0,6106,2035,4071,2035,0,1,2037,20619912,20.619912
2035,3890,4545,17680050,2,16286,4073,1,0,0,6106,2035,4071,2035,0,1,2037,23126384,23.126384
2035,3890,5045,19625050,2,16286,4073,1,0,0,6106,2035,4071,2035,0,1,2037,26264237,26.264237
2035,3890,5545,21570050,2,16286,4073,1,0,0,6106,2035,4071,2035,0,1,2037,28768880,28.76888
2035,3890,6045,23515050,2,16286,4073,1,0,0,6106,2035,4071,2035,0,1,2037,30645121,30.645121
2035,3890,6545,25460050,2,16286,4073,1,0,0,6106,2035,4071,2035,0,1,2037,33299440,33.29944
2035,3890,7045,27405050,2,16286,4073,1,0,0,6106,2035,4071,2035,0,1,2037,36130344,36.130344
2535,3890,45,175050,2,20286,5073,1,0,0,7606,2535,5071,2535,0,1,2537,138962,0.138962
2535,3890,545,2120050,2,20286,5073,1,0,0,7606,2535,5071,2535,0,1,2537,1547165,1.547165
2535,3890,1045,4065050,2,20286,5073,1,0,0,7606,2535,5071,2535,0,1,2537,2381271,2.381271
2535,3890,1545,6010050,2,20286,5073,1,0,0,7606,2535,5071,2535,0,1,2537,3825289,3.825289
2535,3890,2045,7955050,2,20286,5073,1,0,0,7606,2535,5071,2535,0,1,2537,9142838,9.142838
2535,3890,2545,9900050,2,20286,5073,1,0,0,7606,2535,5071,2535,0,1,2537,15238440,15.23844
2535,3890,3045,11845050,2,20286,5073,1,0,0,7606,2535,5071,2535,0,1,2537,19411660,19.41166
2535,3890,3545,13790050,2,20286,5073,1,0,0,7606,2535,5071,2535,0,1,2537,22887600,22.8876
2535,3890,4045,15735050,2,20286,5073,1,0,0,7606,2535,5071,2535,0,1,2537,25700703,25.700703
2535,3890,4545,17680050,2,20286,5073,1,0,0,7606,2535,5071,2535,0,1,2537,28967617,28.967617
2535,3890,5045,19625050,2,20286,5073,1,0,0,7606,2535,5071,2535,0,1,2537,32730106,32.730106
2535,3890,5545,21570050,2,20286,5073,1,0,0,7606,2535,5071,2535,0,1,2537,35854693,35.854693
2535,3890,6045,23515050,2,20286,5073,1,0,0,7606,2535,5071,2535,0,1,2537,37753167,37.753167
2535,3890,6545,25460050,2,20286,5073,1,0,0,7606,2535,5071,2535,0,1,2537,41682465,41.682465
2535,3890,7045,27405050,2,20286,5073,1,0,0,7606,2535,5071,2535,0,1,2537,45295535,45.295535
3035,3890,45,175050,2,24286,6073,1,0,0,9106,3035,6071,3035,0,1,3037,172872,0.172872
3035,3890,545,2120050,2,24286,6073,1,0,0,9106,3035,6071,3035,0,1,3037,1891576,1.891576
3035,3890,1045,4065050,2,24286,6073,1,0,0,9106,3035,6071,3035,0,1,3037,2896942,2.896942
3035,3890,1545,6010050,2,24286,6073,1,0,0,9106,3035,6071,3035,0,1,3037,6854488,6.854488
3035,3890,2045,7955050,2,24286,6073,1,0,0,9106,3035,6071,3035,0,1,3037,14238556,14.238556
3035,3890,2545,9900050,2,24286,6073,1,0,0,9106,3035,6071,3035,0,1,3037,18968872,18.968872
3035,3890,3045,11845050,2,24286,6073,1,0,0,9106,3035,6071,3035,0,1,3037,23391779,23.391779
3035,3890,3545,13790050,2,24286,6073,1,0,0,9106,3035,6071,3035,0,1,3037,27382411,27.382411
3035,3890,4045,15735050,2,24286,6073,1,0,0,9106,3035,6071,3035,0,1,3037,30783832,30.783832
3035,3890,4545,17680050,2,24286,6073,1,0,0,9106,3035,6071,3035,0,1,3037,34594466,34.594466
3035,3890,5045,19625050,2,24286,6073,1,0,0,9106,3035,6071,3035,0,1,3037,39152448,39.152448
3035,3890,5545,21570050,2,24286,6073,1,0,0,9106,3035,6071,3035,0,1,3037,42931974,42.931974
3035,3890,6045,23515050,2,24286,6073,1,0,0,9106,3035,6071,3035,0,1,3037,45568918,45.568918
3035,3890,6545,25460050,2,24286,6073,1,0,0,9106,3035,6071,3035,0,1,3037,49664908,49.664908
3035,3890,7045,27405050,2,24286,6073,1,0,0,9106,3035,6071,3035,0,1,3037,54402494,54.402494
3535,3890,45,175050,2,28286,7073,1,0,0,10606,3535,7071,3535,0,1,3537,213081,0.213081
3535,3890,545,2120050,2,28286,7073,1,0,0,10606,3535,7071,3535,0,1,3537,2210831,2.210831
3535,3890,1045,4065050,2,28286,7073,1,0,0,10606,3535,7071,3535,0,1,3537,3576168,3.576168
3535,3890,1545,6010050,2,28286,7073,1,0,0,10606,3535,7071,3535,0,1,3537,11382385,11.382385
3535,3890,2045,7955050,2,28286,7073,1,0,0,10606,3535,7071,3535,0,1,3537,17900620,17.90062
3535,3890,2545,9900050,2,28286,7073,1,0,0,10606,3535,7071,3535,0,1,3537,22153961,22.153961
3535,3890,3045,11845050,2,28286,7073,1,0,0,10606,3535,7071,3535,0,1,3537,27396204,27.396204
3535,3890,3545,13790050,2,28286,7073,1,0,0,10606,3535,7071,3535,0,1,3537,31906392,31.906392
3535,3890,4045,15735050,2,28286,7073,1,0,0,10606,3535,7071,3535,0,1,3537,35616973,35.616973
3535,3890,4545,17680050,2,28286,7073,1,0,0,10606,3535,7071,3535,0,1,3537,39990030,39.99003
3535,3890,5045,19625050,2,28286,7073,1,0,0,10606,3535,7071,3535,0,1,3537,45453119,45.453119
3535,3890,5545,21570050,2,28286,7073,1,0,0,10606,3535,7071,3535,0,1,3537,49691512,49.691512
3535,3890,6045,23515050,2,28286,7073,1,0,0,10606,3535,7071,3535,0,1,3537,53099320,53.09932
3535,3890,6545,25460050,2,28286,7073,1,0,0,10606,3535,7071,3535,0,1,3537,58166965,58.166965
3535,3890,7045,27405050,2,28286,7073,1,0,0,10606,3535,7071,3535,0,1,3537,63295040,63.29504
4035,3890,45,175050,2,32286,8073,1,0,0,12106,4035,8071,4035,0,1,4037,220125,0.220125
4035,3890,545,2120050,2,32286,8073,1,0,0,12106,4035,8071,4035,0,1,4037,2580789,2.580789
4035,3890,1045,4065050,2,32286,8073,1,0,0,12106,4035,8071,4035,0,1,4037,4898653,4.898653
4035,3890,1545,6010050,2,32286,8073,1,0,0,12106,4035,8071,4035,0,1,4037,15204416,15.204416
4035,3890,2045,7955050,2,32286,8073,1,0,0,12106,4035,8071,4035,0,1,4037,20791154,20.791154
4035,3890,2545,9900050,2,32286,8073,1,0,0,12106,4035,8071,4035,0,1,4037,25509315,25.509315
4035,3890,3045,11845050,2,32286,8073,1,0,0,12106,4035,8071,4035,0,1,4037,31173302,31.173302
4035,3890,3545,13790050,2,32286,8073,1,0,0,12106,4035,8071,4035,0,1,4037,36476934,36.476934
4035,3890,4045,15735050,2,32286,8073,1,0,0,12106,4035,8071,4035,0,1,4037,40889305,40.889305
4035,3890,4545,17680050,2,32286,8073,1,0,0,12106,4035,8071,4035,0,1,4037,45964686,45.964686
4035,3890,5045,19625050,2,32286,8073,1,0,0,12106,4035,8071,4035,0,1,4037,52032312,52.032312
4035,3890,5545,21570050,2,32286,8073,1,0,0,12106,4035,8071,4035,0,1,4037,56935033,56.935033
4035,3890,6045,23515050,2,32286,8073,1,0,0,12106,4035,8071,4035,0,1,4037,60718185,60.718185
4035,3890,6545,25460050,2,32286,8073,1,0,0,12106,4035,8071,4035,0,1,4037,66258508,66.258508
4035,3890,7045,27405050,2,32286,8073,1,0,0,12106,4035,8071,4035,0,1,4037,72430721,72.430721
4535,3890,45,175050,2,36286,9073,1,0,0,13606,4535,9071,4535,0,1,4537,266762,0.266762
4535,3890,545,2120050,2,36286,9073,1,0,0,13606,4535,9071,4535,0,1,4537,2908753,2.908753
4535,3890,1045,4065050,2,36286,9073,1,0,0,13606,4535,9071,4535,0,1,4537,8097458,8.097458
4535,3890,1545,6010050,2,36286,9073,1,0,0,13606,4535,9071,4535,0,1,4537,17245703,17.245703
4535,3890,2045,7955050,2,36286,9073,1,0,0,13606,4535,9071,4535,0,1,4537,23332181,23.332181
4535,3890,2545,9900050,2,36286,9073,1,0,0,13606,4535,9071,4535,0,1,4537,28582459,28.582459
4535,3890,3045,11845050,2,36286,9073,1,0,0,13606,4535,9071,4535,0,1,4537,35032670,35.03267
4535,3890,3545,13790050,2,36286,9073,1,0,0,13606,4535,9071,4535,0,1,4537,40741281,40.741281
4535,3890,4045,15735050,2,36286,9073,1,0,0,13606,4535,9071,4535,0,1,4537,46110392,46.110392
4535,3890,4545,17680050,2,36286,9073,1,0,0,13606,4535,9071,4535,0,1,4537,51709291,51.709291
4535,3890,5045,19625050,2,36286,9073,1,0,0,13606,4535,9071,4535,0,1,4537,58785009,58.785009
4535,3890,5545,21570050,2,36286,9073,1,0,0,13606,4535,9071,4535,0,1,4537,64015720,64.01572
4535,3890,6045,23515050,2,36286,9073,1,0,0,13606,4535,9071,4535,0,1,4537,68290110,68.29011
4535,3890,6545,25460050,2,36286,9073,1,0,0,13606,4535,9071,4535,0,1,4537,74676759,74.676759
4535,3890,7045,27405050,2,36286,9073,1,0,0,13606,4535,9071,4535,0,1,4537,81416865,81.416865
5035,3890,45,175050,2,40286,10073,1,0,0,15106,5035,10071,5035,0,1,5037,274556,0.274556
5035,3890,545,2120050,2,40286,10073,1,0,0,15106,5035,10071,5035,0,1,5037,3229502,3.229502
5035,3890,1045,4065050,2,40286,10073,1,0,0,15106,5035,10071,5035,0,1,5037,11183367,11.183367
5035,3890,1545,6010050,2,40286,10073,1,0,0,15106,5035,10071,5035,0,1,5037,19335607,19.335607
5035,3890,2045,7955050,2,40286,10073,1,0,0,15106,5035,10071,5035,0,1,5037,25879939,25.879939
5035,3890,2545,9900050,2,40286,10073,1,0,0,15106,5035,10071,5035,0,1,5037,31734637,31.734637
5035,3890,3045,11845050,2,40286,10073,1,0,0,15106,5035,10071,5035,0,1,5037,38808858,38.808858
5035,3890,3545,13790050,2,40286,10073,1,0,0,15106,5035,10071,5035,0,1,5037,45649683,45.649683
5035,3890,4045,15735050,2,40286,10073,1,0,0,15106,5035,10071,5035,0,1,5037,50757269,50.757269
5035,3890,4545,17680050,2,40286,10073,1,0,0,15106,5035,10071,5035,0,1,5037,57530836,57.530836
5035,3890,5045,19625050,2,40286,10073,1,0,0,15106,5035,10071,5035,0,1,5037,65023540,65.02354
5035,3890,5545,21570050,2,40286,10073,1,0,0,15106,5035,10071,5035,0,1,5037,71106973,71.106973
5035,3890,6045,23515050,2,40286,10073,1,0,0,15106,5035,10071,5035,0,1,5037,75551117,75.551117
5035,3890,6545,25460050,2,40286,10073,1,0,0,15106,5035,10071,5035,0,1,5037,82600149,82.600149
5035,3890,7045,27405050,2,40286,10073,1,0,0,15106,5035,10071,5035,0,1,5037,90284788,90.284788
5535,3890,45,175050,2,44286,11073,1,0,0,16606,5535,11071,5535,0,1,5537,302562,0.302562
5535,3890,545,2120050,2,44286,11073,1,0,0,16606,5535,11071,5535,0,1,5537,3550582,3.550582
5535,3890,1045,4065050,2,44286,11073,1,0,0,16606,5535,11071,5535,0,1,5537,13370771,13.370771
5535,3890,1545,6010050,2,44286,11073,1,0,0,16606,5535,11071,5535,0,1,5537,21312371,21.312371
5535,3890,2045,7955050,2,44286,11073,1,0,0,16606,5535,11071,5535,0,1,5537,28448293,28.448293
5535,3890,2545,9900050,2,44286,11073,1,0,0,16606,5535,11071,5535,0,1,5537,34735404,34.735404
5535,3890,3045,11845050,2,44286,11073,1,0,0,16606,5535,11071,5535,0,1,5537,42748875,42.748875
5535,3890,3545,13790050,2,44286,11073,1,0,0,16606,5535,11071,5535,0,1,5537,50174873,50.174873
5535,3890,4045,15735050,2,44286,11073,1,0,0,16606,5535,11071,5535,0,1,5537,56282940,56.28294
5535,3890,4545,17680050,2,44286,11073,1,0,0,16606,5535,11071,5535,0,1,5537,63544420,63.54442
5535,3890,5045,19625050,2,44286,11073,1,0,0,16606,5535,11071,5535,0,1,5537,71368478,71.368478
5535,3890,5545,21570050,2,44286,11073,1,0,0,16606,5535,11071,5535,0,1,5537,77928632,77.928632
5535,3890,6045,23515050,2,44286,11073,1,0,0,16606,5535,11071,5535,0,1,5537,83078806,83.078806
5535,3890,6545,25460050,2,44286,11073,1,0,0,16606,5535,11071,5535,0,1,5537,90773873,90.773873
5535,3890,7045,27405050,2,44286,11073,1,0,0,16606,5535,11071,5535,0,1,5537,99149993,99.149993
6035,3890,45,175050,2,48286,12073,1,0,0,18106,6035,12071,6035,0,1,6037,525845,0.525845
6035,3890,545,2120050,2,48286,12073,1,0,0,18106,6035,12071,6035,0,1,6037,3962280,3.96228
6035,3890,1045,4065050,2,48286,12073,1,0,0,18106,6035,12071,6035,0,1,6037,15218869,15.218869
6035,3890,1545,6010050,2,48286,12073,1,0,0,18106,6035,12071,6035,0,1,6037,23150823,23.150823
6035,3890,2045,7955050,2,48286,12073,1,0,0,18106,6035,12071,6035,0,1,6037,30963305,30.963305
6035,3890,2545,9900050,2,48286,12073,1,0,0,18106,6035,12071,6035,0,1,6037,37693379,37.693379
6035,3890,3045,11845050,2,48286,12073,1,0,0,18106,6035,12071,6035,0,1,6037,46742656,46.742656
6035,3890,3545,13790050,2,48286,12073,1,0,0,18106,6035,12071,6035,0,1,6037,54974377,54.974377
6035,3890,4045,15735050,2,48286,12073,1,0,0,18106,6035,12071,6035,0,1,6037,61415955,61.415955
6035,3890,4545,17680050,2,48286,12073,1,0,0,18106,6035,12071,6035,0,1,6037,68940043,68.940043
6035,3890,5045,19625050,2,48286,12073,1,0,0,18106,6035,12071,6035,0,1,6037,77904927,77.904927
6035,3890,5545,21570050,2,48286,12073,1,0,0,18106,6035,12071,6035,0,1,6037,85519793,85.519793
6035,3890,6045,23515050,2,48286,12073,1,0,0,18106,6035,12071,6035,0,1,6037,90718124,90.718124
6035,3890,6545,25460050,2,48286,12073,1,0,0,18106,6035,12071,6035,0,1,6037,99097079,99.097079
6035,3890,7045,27405050,2,48286,12073,1,0,0,18106,6035,12071,6035,0,1,6037,108009621,108.009621
6535,3890,45,175050,2,52286,13073,1,0,0,19606,6535,13071,6535,0,1,6537,370696,0.370696
6535,3890,545,2120050,2,52286,13073,1,0,0,19606,6535,13071,6535,0,1,6537,4190270,4.19027
6535,3890,1045,4065050,2,52286,13073,1,0,0,19606,6535,13071,6535,0,1,6537,16849677,16.849677
6535,3890,1545,6010050,2,52286,13073,1,0,0,19606,6535,13071,6535,0,1,6537,25241228,25.241228
6535,3890,2045,7955050,2,52286,13073,1,0,0,19606,6535,13071,6535,0,1,6537,33574498,33.574498
6535,3890,2545,9900050,2,52286,13073,1,0,0,19606,6535,13071,6535,0,1,6537,41235442,41.235442
6535,3890,3045,11845050,2,52286,13073,1,0,0,19606,6535,13071,6535,0,1,6537,50492675,50.492675
6535,3890,3545,13790050,2,52286,13073,1,0,0,19606,6535,13071,6535,0,1,6537,58949087,58.949087
6535,3890,4045,15735050,2,52286,13073,1,0,0,19606,6535,13071,6535,0,1,6537,66225279,66.225279
6535,3890,4545,17680050,2,52286,13073,1,0,0,19606,6535,13071,6535,0,1,6537,74833475,74.833475
6535,3890,5045,19625050,2,52286,13073,1,0,0,19606,6535,13071,6535,0,1,6537,84467063,84.467063
6535,3890,5545,21570050,2,52286,13073,1,0,0,19606,6535,13071,6535,0,1,6537,92240180,92.24018
6535,3890,6045,23515050,2,52286,13073,1,0,0,19606,6535,13071,6535,0,1,6537,98176504,98.176504
6535,3890,6545,25460050,2,52286,13073,1,0,0,19606,6535,13071,6535,0,1,6537,107114607,107.114607
6535,3890,7045,27405050,2,52286,13073,1,0,0,19606,6535,13071,6535,0,1,6537,117187106,117.187106
7035,3890,45,175050,2,56286,14073,1,0,0,21106,7035,14071,7035,0,1,7037,540288,0.540288
7035,3890,545,2120050,2,56286,14073,1,0,0,21106,7035,14071,7035,0,1,7037,4527502,4.527502
7035,3890,1045,4065050,2,56286,14073,1,0,0,21106,7035,14071,7035,0,1,7037,18286263,18.286263
7035,3890,1545,6010050,2,56286,14073,1,0,0,21106,7035,14071,7035,0,1,7037,27196502,27.196502
7035,3890,2045,7955050,2,56286,14073,1,0,0,21106,7035,14071,7035,0,1,7037,35816114,35.816114
7035,3890,2545,9900050,2,56286,14073,1,0,0,21106,7035,14071,7035,0,1,7037,44249013,44.249013
7035,3890,3045,11845050,2,56286,14073,1,0,0,21106,7035,14071,7035,0,1,7037,53860608,53.860608
7035,3890,3545,13790050,2,56286,14073,1,0,0,21106,7035,14071,7035,0,1,7037,63769534,63.769534
7035,3890,4045,15735050,2,56286,14073,1,0,0,21106,7035,14071,7035,0,1,7037,71935707,71.935707
7035,3890,4545,17680050,2,56286,14073,1,0,0,21106,7035,14071,7035,0,1,7037,81138078,81.138078
7035,3890,5045,19625050,2,56286,14073,1,0,0,21106,7035,14071,7035,0,1,7037,90656078,90.656078
7035,3890,5545,21570050,2,56286,14073,1,0,0,21106,7035,14071,7035,0,1,7037,99676728,99.676728
7035,3890,6045,23515050,2,56286,14073,1,0,0,21106,7035,14071,7035,0,1,7037,105953127,105.953127
7035,3890,6545,25460050,2,56286,14073,1,0,0,21106,7035,14071,7035,0,1,7037,115456449,115.456449
7035,3890,7045,27405050,2,56286,14073,1,0,0,21106,7035,14071,7035,0,1,7037,126536863,126.536863
35,4440,45,199800,2,286,73,1,0,0,106,35,71,35,0,1,37,4920,0.00492
35,4440,545,2419800,2,286,73,1,0,0,106,35,71,35,0,1,37,55838,0.055838
35,4440,1045,4639800,2,286,73,1,0,0,106,35,71,35,0,1,37,88848,0.088848
35,4440,1545,6859800,2,286,73,1,0,0,106,35,71,35,0,1,37,85007,0.085007
35,4440,2045,9079800,2,286,73,1,0,0,106,35,71,35,0,1,37,100854,0.100854
35,4440,2545,11299800,2,286,73,1,0,0,106,35,71,35,0,1,37,124093,0.124093
35,4440,3045,13519800,2,286,73,1,0,0,106,35,71,35,0,1,37,148726,0.148726
35,4440,3545,15739800,2,286,73,1,0,0,106,35,71,35,0,1,37,151324,0.151324
35,4440,4045,17959800,2,286,73,1,0,0,106,35,71,35,0,1,37,167253,0.167253
35,4440,4545,20179800,2,286,73,1,0,0,106,35,71,35,0,1,37,184486,0.184486
35,4440,5045,22399800,2,286,73,1,0,0,106,35,71,35,0,1,37,204708,0.204708
35,4440,5545,24619800,2,286,73,1,0,0,106,35,71,35,0,1,37,244415,0.244415
35,4440,6045,26839800,2,286,73,1,0,0,106,35,71,35,0,1,37,246841,0.246841
35,4440,6545,29059800,2,286,73,1,0,0,106,35,71,35,0,1,37,263769,0.263769
35,4440,7045,31279800,2,286,73,1,0,0,106,35,71,35,0,1,37,286511,0.286511
535,4440,45,199800,2,4286,1073,1,0,0,1606,535,1071,535,0,1,537,17809,0.017809
535,4440,545,2419800,2,4286,1073,1,0,0,1606,535,1071,535,0,1,537,266019,0.266019
535,4440,1045,4639800,2,4286,1073,1,0,0,1606,535,1071,535,0,1,537,575815,0.575815
535,4440,1545,6859800,2,4286,1073,1,0,0,1606,535,1071,535,0,1,537,867404,0.867404
535,4440,2045,9079800,2,4286,1073,1,0,0,1606,535,1071,535,0,1,537,1116874,1.116874
535,4440,2545,11299800,2,4286,1073,1,0,0,1606,535,1071,535,0,1,537,1404490,1.40449
535,4440,3045,13519800,2,4286,1073,1,0,0,1606,535,1071,535,0,1,537,1661967,1.661967
35,4400,45,198000,2,286,73,1,0,0,106,35,71,35,0,1,37,9529,0.009529
35,4400,545,2398000,2,286,73,1,0,0,106,35,71,35,0,1,37,34600,0.0346
35,4400,1045,4598000,2,286,73,1,0,0,106,35,71,35,0,1,37,79616,0.079616
35,4400,1545,6798000,2,286,73,1,0,0,106,35,71,35,0,1,37,81729,0.081729
